DOD Component,DOD Country,DOD Joint Base,DOD Status,DOD Site Name,DOD State,Carcinogen,Chemical Name,Classification,Clean Air Act,Date Signed,Elemental Metal,Facility City,Facility County,Facility Name,Facility State,Facility Street,Facility Zip Code,Federal Facility,Metal,Mixture Name,PFAS,Reporting Year,TRI Chemical ID,TRIFD,Unit of Measure,X,Y
Army Guard,United States,N/A,ACT,NG VTS Smyrna,Tennessee,YES,Lead,PBT,YES,2010-06-05,,SMYRNA,RUTHERFORD,US ARMY NATIONAL GUARD SMYRNA RANGE(S),TN,681 FITZHUGH BLVD,37167,YES,YES,,NO,2009,0007439921,37167SRMYNFITZH,Pounds,-86.507033,36.008969
Army Guard,United States,N/A,ACT,NG VTS Smyrna,Tennessee,YES,Lead,PBT,YES,2011-06-28,,SMYRNA,RUTHERFORD,US ARMY NATIONAL GUARD SMYRNA RANGE(S),TN,681 FITZHUGH BLVD,37167,YES,YES,,NO,2010,0007439921,37167SRMYNFITZH,Pounds,-86.507033,36.008969
Army Guard,United States,N/A,ACT,NG VTS Smyrna,Tennessee,YES,Lead,PBT,YES,2012-05-18,,SMYRNA,RUTHERFORD,US ARMY NATIONAL GUARD SMYRNA RANGE(S),TN,681 FITZHUGH BLVD,37167,YES,YES,,NO,2011,0007439921,37167SRMYNFITZH,Pounds,-86.507033,36.008969
Army Guard,United States,N/A,ACT,NG VTS Smyrna,Tennessee,YES,Lead,PBT,YES,2013-05-23,,SMYRNA,RUTHERFORD,US ARMY NATIONAL GUARD SMYRNA RANGE(S),TN,681 FITZHUGH BLVD,37167,YES,YES,,NO,2012,0007439921,37167SRMYNFITZH,Pounds,-86.507033,36.008969
Army Guard,United States,N/A,ACT,NG VTS Smyrna,Tennessee,YES,Lead,PBT,YES,2014-06-23,,SMYRNA,RUTHERFORD,US ARMY NATIONAL GUARD SMYRNA RANGE(S),TN,681 FITZHUGH BLVD,37167,YES,YES,,NO,2013,0007439921,37167SRMYNFITZH,Pounds,-86.507033,36.008969
Army Guard,United States,N/A,ACT,NG VTS Smyrna,Tennessee,YES,Lead,PBT,YES,2015-06-08,,SMYRNA,RUTHERFORD,US ARMY NATIONAL GUARD SMYRNA RANGE(S),TN,681 FITZHUGH BLVD,37167,YES,YES,,NO,2014,0007439921,37167SRMYNFITZH,Pounds,-86.507033,36.008969
Army Guard,United States,N/A,ACT,NG VTS Smyrna,Tennessee,YES,Lead,PBT,YES,2016-04-20,,SMYRNA,RUTHERFORD,US ARMY NATIONAL GUARD SMYRNA RANGE(S),TN,681 FITZHUGH BLVD,37167,YES,YES,,NO,2015,0007439921,37167SRMYNFITZH,Pounds,-86.507033,36.008969
Army Guard,United States,N/A,ACT,NG VTS Smyrna,Tennessee,YES,Lead,PBT,YES,2017-03-08,,SMYRNA,RUTHERFORD,US ARMY NATIONAL GUARD SMYRNA RANGE(S),TN,681 FITZHUGH BLVD,37167,YES,YES,,NO,2016,0007439921,37167SRMYNFITZH,Pounds,-86.507033,36.008969
Army Guard,United States,N/A,ACT,NG VTS Smyrna,Tennessee,YES,Lead,PBT,YES,2018-04-10,,SMYRNA,RUTHERFORD,US ARMY NATIONAL GUARD SMYRNA RANGE(S),TN,681 FITZHUGH BLVD,37167,YES,YES,,NO,2017,0007439921,37167SRMYNFITZH,Pounds,-86.507033,36.008969
Army Guard,United States,N/A,ACT,NG VTS Smyrna,Tennessee,YES,Lead,PBT,YES,2019-04-01,NO,SMYRNA,RUTHERFORD,US ARMY NATIONAL GUARD SMYRNA RANGE(S),TN,681 FITZHUGH BLVD,37167,YES,YES,,NO,2018,0007439921,37167SRMYNFITZH,Pounds,-86.507033,36.008969
Army Guard,United States,N/A,ACT,NG VTS Smyrna,Tennessee,YES,Lead,PBT,YES,2020-05-29,NO,SMYRNA,RUTHERFORD,US ARMY NATIONAL GUARD SMYRNA RANGE(S),TN,681 FITZHUGH BLVD,37167,YES,YES,,NO,2019,0007439921,37167SRMYNFITZH,Pounds,-86.507033,36.008969
Army Guard,United States,N/A,ACT,NG VTS Smyrna,Tennessee,YES,Lead,PBT,YES,2021-06-21,NO,SMYRNA,RUTHERFORD,US ARMY NATIONAL GUARD SMYRNA RANGE(S),TN,681 FITZHUGH BLVD,37167,YES,YES,,NO,2020,0007439921,37167SRMYNFITZH,Pounds,-86.507033,36.008969
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2008-05-21,,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2007,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2009-06-29,,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2008,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2010-07-12,,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2009,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2011-05-26,,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2010,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2012-05-30,,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2011,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2013-06-11,,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2012,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2014-06-12,,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2013,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2015-06-09,,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2014,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2016-06-24,,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2015,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2017-06-07,,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2016,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2018-06-14,,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2017,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2020-06-23,NO,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2018,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2020-06-23,NO,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2019,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Guard,United States,N/A,ACT,NG WH Ford Regional Tng Ctr,Kentucky,YES,Lead,PBT,YES,2021-07-01,NO,GREENVILLE,MUHLENBERG,US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,KY,4675 STATE RT 181 N,42345,YES,YES,,NO,2020,0007439921,42345SRMYN4675S,Pounds,-87.202,37.255
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Ethylene glycol,TRI,YES,1995-06-26,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,NO,,NO,1994,0000107211,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium compounds (except for chromite ore mined in the Transvaal Region),TRI,YES,1996-07-29,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1995,N090,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Ethylene glycol,TRI,YES,1996-07-29,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,NO,,NO,1995,0000107211,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese compounds,TRI,YES,1996-07-29,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1995,N450,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Nickel compounds,TRI,YES,1996-07-29,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1995,N495,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Lead compounds,PBT,YES,1996-07-29,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1995,N420,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium compounds (except for chromite ore mined in the Transvaal Region),TRI,YES,1997-09-08,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1996,N090,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Lead compounds,PBT,YES,1997-09-08,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1996,N420,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese compounds,TRI,YES,1997-09-08,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1996,N450,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Nickel compounds,TRI,YES,1997-09-08,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1996,N495,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium compounds (except for chromite ore mined in the Transvaal Region),TRI,YES,1998-06-29,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1997,N090,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Lead compounds,PBT,YES,1998-06-29,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1997,N420,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese compounds,TRI,YES,1998-06-29,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1997,N450,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Nickel compounds,TRI,YES,1998-06-29,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1997,N495,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese compounds,TRI,YES,1999-08-18,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1998,N450,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Nickel compounds,TRI,YES,1999-08-18,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1998,N495,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Lead compounds,PBT,YES,1999-08-18,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1998,N420,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium compounds (except for chromite ore mined in the Transvaal Region),TRI,YES,1999-08-18,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1998,N090,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Nickel compounds,TRI,YES,2000-07-01,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1999,N495,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium compounds (except for chromite ore mined in the Transvaal Region),TRI,YES,2000-07-01,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1999,N090,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese compounds,TRI,YES,2000-07-01,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,1999,N450,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese compounds,TRI,YES,2001-06-21,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2000,N450,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium compounds (except for chromite ore mined in the Transvaal Region),TRI,YES,2001-06-21,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2000,N090,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Nickel compounds,TRI,YES,2001-06-21,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2000,N495,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Nickel compounds,TRI,YES,2002-05-22,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2001,N495,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese compounds,TRI,YES,2002-05-22,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2001,N450,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium compounds (except for chromite ore mined in the Transvaal Region),TRI,YES,2003-02-24,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2001,N090,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese compounds,TRI,YES,2003-05-19,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2002,N450,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Nickel compounds,TRI,YES,2003-05-19,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2002,N495,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium compounds (except for chromite ore mined in the Transvaal Region),TRI,YES,2003-05-19,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2002,N090,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium,TRI,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2005,0007440473,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese,TRI,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2005,0007439965,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Lead,PBT,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2005,0007439921,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium,TRI,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2006,0007440473,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Lead,PBT,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2006,0007439921,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese,TRI,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2006,0007439965,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese,TRI,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2007,0007439965,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium,TRI,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2007,0007440473,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Lead,PBT,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2007,0007439921,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Lead,PBT,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2008,0007439921,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese,TRI,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2008,0007439965,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium,TRI,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2008,0007440473,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium,TRI,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2009,0007440473,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese,TRI,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2009,0007439965,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Lead,PBT,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2009,0007439921,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Lead,PBT,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2010,0007439921,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium,TRI,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2010,0007440473,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese,TRI,YES,2012-07-02,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2010,0007439965,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium,TRI,YES,2012-06-13,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2011,0007440473,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Lead,PBT,YES,2012-06-13,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2011,0007439921,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese,TRI,YES,2012-06-13,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2011,0007439965,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Lead,PBT,YES,2013-06-21,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2012,0007439921,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese,TRI,YES,2014-06-30,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2013,0007439965,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium,TRI,YES,2014-06-30,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2013,0007440473,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Lead,PBT,YES,2014-06-30,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2013,0007439921,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese,TRI,YES,2015-06-08,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2014,0007439965,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium,TRI,YES,2015-06-08,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2014,0007440473,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Chromium,TRI,YES,2016-06-21,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2015,0007440473,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,NO,Manganese,TRI,YES,2016-06-21,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2015,0007439965,12189SDDSRBROAD,Pounds,-73.708712,42.719762
Army Active,United States,N/A,ACT,Watervliet Arsenal,New York,YES,Lead,PBT,YES,2017-06-19,,WATERVLIET,ALBANY,US ARMY - WATERVLIET ARSENAL,NY,1 BUFFINGTON ST,12189,YES,YES,,NO,2016,0007439921,12189SDDSRBROAD,Pounds,-73.708712,42.719762
